season,date,reported_time,T_SFC,T_SFC_historical,RH_SFC,RH_SFC_historical,WindMagKmh_SFC,WindMagKmh_SFC_historical,DF_SFC,DF_SFC_historical,KBDI,KBDI_historical,soil_moisture,Curing,Curing_historical,grass_density_3km,forest_density_3km,shrub_density_3km,noveg_density_3km,primary_fuel_type,distance_to_interface,elevation_m,ruggedness_average_3km,building_density_3km,building_density_20km,road_density_km_in_3km,road_distance_m,FFDI,FFDI_historical,GFDI,GFDI_historical,uncontrolled_within_2_hrs,uncontrolled_within_4_hrs,uncontrolled_within_5_ha,uncontrolled_within_100_ha
2008-09,,,,20.8,,31.1,,11.6,,7.86,,49.6,0.002732288558036089,,52.0,0.36154474033261913,0.4254667891031527,0.0,0.2129884705642282,forest,4,71.0,8.9113,0,137,56.611165013100795,240.49442198381067,,11.15,,0.46,0.0,0.0,0.0,0.0
2008-09,,,,20.0,,43.6,,16.3,,5.68,,3.5,0.08644513040781021,,32.0,0.3768493010917253,0.6150647893072135,0.0,0.008085909601061148,forest,10,212.0,1.801975,0,190,68.5398631630257,83.712727494565,,6.29,,0.04,0.0,0.0,0.0,0.0
2008-09,,,,21.0,,46.2,,14.1,,5.79,,3.1,0.28319883346557617,,64.0,0.2423477196204469,0.04655137230894807,0.26104479134782166,0.45005611672278334,noveg,0,55.0,4.081725,40,2021,225.3539784918281,15.627548091698557,,5.5,,0.57,0.0,0.0,0.0,0.0
2008-09,,,,19.1,,34.3,,4.6,,6.24,,15.8,0.019416896626353264,,59.0,0.5371390674420977,0.4358483828180798,0.0,0.027012549739822478,grass,2,73.0,10.8095,1,280,50.30159125485233,138.4611714944178,,5.54,,0.15,1.0,1.0,0.0,0.0
2008-09,,,,21.0,,39.7,,23.6,,5.84,,3.7,0.11837490648031235,,33.0,0.7979542903785328,0.0361952861952862,0.006555453525150494,0.15929496990103048,grass,4,125.0,2.022625,10,107,47.801673127093544,362.28960301446733,,10.44,,0.06,0.0,0.0,0.0,0.0
2008-09,,,,21.4,,36.7,,15.7,,6.74,,28.7,0.025150232017040253,,35.0,0.4561524334251607,0.3310376492194674,0.015151515151515152,0.19765840220385672,grass,2,65.0,4.678775,0,61,32.42084702789489,405.85987116392494,,9.6,,0.11,1.0,1.0,0.0,0.0
2008-09,,,,24.1,,32.4,,14.8,,6.08,,8.4,0.5227659344673157,,31.0,0.05815733088460361,0.6130241812059994,0.2222222222222222,0.10659626568717473,forest,13,42.0,17.32825,0,58,49.60438578509634,464.1286885923711,,10.59,,0.06,1.0,1.0,1.0,0.0
2008-09,,,,19.2,,43.5,,10.3,,5.9,,4.7,0.444647878408432,,35.0,0.04009794918885828,0.8208601163146617,0.11565146413631262,0.023390470360167434,forest,40,139.0,10.733975,0,1,30.165154272262136,440.2000843801175,,4.9,,0.02,1.0,1.0,1.0,1.0
2008-09,,,,16.3,,37.7,,5.2,,6.41,,23.7,0.03483366221189499,,35.0,0.2946127946127946,0.6789868380777472,0.0,0.026400367309458272,forest,0,55.0,4.48505,0,60,29.723697505119052,7.630487163752976,,4.73,,0.02,,,0.0,0.0
2008-09,,,,18.9,,23.8,,24.0,,6.13,,9.9,0.1142193153500557,,51.0,0.023313947556371797,0.6467962452810938,0.3147127844097541,0.015177022752780267,forest,32,194.0,12.2452,7,39,33.52735188144643,325.3815403808264,,17.98,,1.1,0.0,0.0,0.0,0.0
2008-09,,,,12.6,,32.2,,14.4,,4.83,,1.8,0.09126733243465424,,46.0,0.011452912968064484,0.6240944801550862,0.3565707580859096,0.007881848790939727,forest,6,979.0,21.663675,0,0,14.987820641699262,150.02666497941226,,5.68,,0.16,1.0,1.0,1.0,0.0
2008-09,,,,16.0,,39.5,,9.8,,5.92,,5.0,0.21501074731349945,,60.0,0.2665799408223651,0.7145189266401387,0.004310784613814917,0.01459034792368134,forest,3,268.0,5.0809,0,19,61.035084680729895,53.55177213273743,,4.95,,0.4,0.0,0.0,0.0,0.0
2008-09,,,,16.8,,48.2,,17.8,,6.89,,28.3,0.052185650914907455,,67.0,0.04336292215080094,0.012243648607284972,0.009106213651668197,0.9352872155902459,noveg,0,1.0,0.7233765238058729,7,1068,73.6571207541295,514.8458232624881,,6.2,,1.64,1.0,0.0,1.0,0.0
2008-09,,,,18.7,,50.4,,14.2,,6.02,,6.9,0.2297113537788391,,35.0,0.41171819202122234,0.5332108968472605,0.010228548107335986,0.0448423630241812,forest,1,213.0,18.41805,1,259,36.53699651346329,19.09380366042136,,4.6,,0.04,0.0,0.0,0.0,0.0
2008-09,,,,21.6,,32.1,,13.7,,5.6,,5.6,0.019821617752313614,,41.0,0.30147433935312723,0.39751045811651875,0.05371900826446281,0.24729619426589128,forest,2,198.0,10.473525,71,1381,193.55527671324955,31.15184676939162,,8.66,,0.17,0.0,0.0,0.0,0.0
2008-09,,,,21.7,,41.0,,22.3,,5.12,,1.2,0.32711368799209595,,42.0,0.2322467095194368,0.05047954290378533,0.7041373329252117,0.01313641465156612,shrub,1,60.0,2.355175,0,499,40.353852782992305,48.7168191524672,,8.5,,0.27,1.0,0.0,1.0,0.0
2008-09,,,,22.0,,36.7,,9.7,,8.57,,67.4,0.1668589860200882,,73.0,0.742220181614121,0.019513314967860424,0.19102642587491073,0.04724007754310788,grass,1,104.0,1.8517,21,52,95.11061008393634,0.2306005602250732,,9.6,,0.82,0.0,0.0,0.0,0.0
2008-09,,,,13.4,,59.9,,18.3,,5.84,,3.7,0.19758860766887665,,23.0,0.6888837873686359,0.3001734516886032,0.0018110396898275685,0.009131721252933352,grass,0,312.0,8.887525,0,24,20.125995096144532,43.352360375904624,,3.21,,0.01,,,0.0,0.0
2008-09,,,,17.6,,32.8,,14.1,,5.95,,5.5,0.11600344628095627,,35.0,0.3928680746862565,0.5531578410366289,0.015381083562901745,0.038593000714212844,forest,0,567.0,8.6191,1,244,59.788170480088155,4.998861497287602,,7.98,,0.04,0.0,0.0,0.0,0.0
2008-09,,,,17.2,,31.0,,12.3,,4.93,,0.0,0.012814146466553211,,41.0,0.2748444036322824,0.32917559432710947,0.30945821854912764,0.08652178349148054,forest,4,226.0,15.501175,31,237,90.12180860330245,9.314924724434787,,6.45,,0.07,1.0,1.0,0.0,0.0
2008-09,,,,15.1,,23.3,,12.3,,7.3,,38.7,0.0053478083573281765,,47.0,0.7209468421589633,0.20801448831751862,0.0015814712784409754,0.06945719824507708,grass,5,48.0,8.775775,0,281,36.80224355321977,21.345922684330887,,11.51,,0.35,,,1.0,0.0
2008-09,,,,22.2,,37.8,,8.2,,5.65,,4.3,0.09365645051002502,,47.0,0.09098561371288644,0.8863636363636364,0.0,0.022650749923477265,forest,1,699.0,22.0355,0,118,85.03024212051535,58.26240192823314,,5.77,,0.12,0.0,0.0,0.0,0.0
2008-09,,,,16.1,,57.0,,3.2,,5.79,,5.0,0.08824723958969116,,40.0,0.5612947658402204,0.40870829507193146,0.0002550760126517702,0.029741863075196346,grass,3,486.0,10.2764,9,122,69.99708362911967,24.724448898807037,,2.0,,0.01,0.0,0.0,0.0,0.0
2008-09,,,,20.4,,54.3,,11.7,,9.23,,89.4,0.05006195232272148,,68.0,0.8323385368839914,0.1467452300785634,0.0,0.020916233037445192,grass,1,304.0,21.711975,10,15,32.284343591825504,570.5125973794788,,5.8,,1.12,0.0,0.0,0.0,0.0
2008-09,,,,19.2,,43.2,,16.9,,6.07,,8.9,0.09953273832798004,,65.0,0.013289460259157228,0.9599785736149372,0.019717375777981837,0.007014590347923722,forest,10,429.0,36.149875,0,0,14.914809551526412,20.93719081429994,,6.81,,2.05,0.0,0.0,0.0,0.0
2008-09,,,,12.1,,52.3,,9.1,,6.82,,30.2,0.03893687576055527,,68.0,0.7184726048362412,0.1566421793694521,0.0002805836139169473,0.12460463218038975,grass,0,119.0,0.879875,3,208,62.58817432193311,4.900672941727377,,3.12,,0.28,0.0,0.0,0.0,0.0
2008-09,,,,17.9,,61.5,,9.8,,4.98,,0.5,0.26180458068847656,,28.0,0.6308539944903582,0.16490664217936946,0.09442913988368534,0.10981022344658703,grass,1,50.0,1.357468443197756,84,170,113.16548803903943,53.71774554903051,,2.08,,0.01,0.0,0.0,0.0,0.0
2008-09,,,,13.8,,60.8,,6.6,,6.15,,11.0,0.021746454760432243,,61.0,0.7645393327211509,0.1574329150086726,0.0024997449239873484,0.07552800734618913,grass,1,144.0,1.997525,0,578,44.97281699238248,44.051465047261814,,1.99,,0.18,1.0,1.0,0.0,0.0
2008-09,,,,17.8,,34.2,,9.7,,6.15,,10.8,0.16453935205936432,,54.0,0.5331088664421998,0.43253239465360677,0.0,0.03435873890419344,grass,1,486.0,16.505525,6,248,57.25990283111045,23.694419192103002,,6.54,,0.14,0.0,0.0,0.0,0.0
2008-09,,,,21.6,,36.6,,7.4,,5.24,,2.2,0.1888677179813385,,28.0,0.5847107438016529,0.236455463728191,0.12095704519946944,0.05787674727068666,grass,1,270.0,12.5486,19,122,96.1143506582634,31.061005827372295,,5.3,,0.01,0.0,0.0,0.0,0.0
2008-09,,,,23.4,,32.0,,13.2,,5.06,,1.5,0.08989787846803665,,31.0,0.1277675747372717,0.5082644628099173,0.14641363126211612,0.2175543311906948,forest,0,220.0,18.726575,4,2232,195.9297677987141,18.107713947767003,,8.18,,0.07,0.0,0.0,0.0,0.0
2008-09,,,,22.4,,21.3,,7.0,,6.16,,11.6,0.16453935205936432,,55.0,0.5136465666768697,0.43888378736863587,0.0,0.04746964595449443,grass,2,414.0,14.732675,12,252,75.35536260327062,27.98536676390494,,10.65,,0.15,0.0,0.0,0.0,0.0
2008-09,,,,10.8,,62.7,,5.2,,7.3,,38.6,0.1146782860159874,,43.0,0.78242016120804,0.060070400979491886,0.03527701254973982,0.12223242526272825,grass,1,124.0,0.783525,22,169,85.61288578935742,185.36773670393754,,1.89,,0.11,0.0,0.0,0.0,0.0
2008-09,,,,27.8,,8.4,,15.0,,10.0,,142.6,0.12358079105615616,,93.0,0.21156004489337824,0.6285838179777574,0.10830527497194165,0.05155086215692273,forest,0,29.0,1.657,1,259,82.09938629100873,83.69111960827249,,45.32,,28.04,0.0,0.0,0.0,0.0
2008-09,,,,22.6,,32.3,,1.0,,6.17,,17.0,0.16038773953914642,,25.0,0.0002805836139169473,0.42488011427405364,0.5658351188654219,0.009004183246607567,shrub,63,257.0,21.792875,0,6,26.408925280038698,449.8262767862382,,5.66,,0.0,1.0,1.0,1.0,0.0
2008-09,,,,28.3,,14.4,,18.2,,6.17,,11.7,0.1125943511724472,,57.0,0.27897663503724107,0.36162126313641463,0.3321599836751352,0.027242118151209027,forest,4,214.0,3.999875,0,6,38.841533337209555,96.67299147688387,,26.75,,0.9,0.0,0.0,0.0,0.0
2008-09,,,,24.3,,26.9,,16.0,,5.79,,3.5,0.07573019713163376,,41.0,0.49173553719008267,0.4591623303744516,0.0,0.04910213243546574,grass,2,580.0,6.585675,21,135,63.71265125306182,8.138619069233174,,12.95,,0.11,0.0,0.0,0.0,0.0
2008-09,,,,25.2,,34.6,,16.8,,5.24,,2.9,0.06591473519802094,,33.0,0.3550147944087338,0.36524334251606977,0.1758494031221304,0.10389245995306598,forest,1,210.0,14.0992,16,1618,104.34753494238208,27.226222853790272,,9.62,,0.06,0.0,0.0,0.0,0.0
2008-09,,,,29.8,,11.9,,18.1,,7.2,,36.6,0.1251450479030609,,77.0,0.5931027446178961,0.039766350372410976,0.36659524538312416,0.0005356596265687075,grass,11,142.0,1.75225,0,25,17.699845953937555,1343.2533636622993,,35.63,,4.0,1.0,0.0,1.0,0.0
2008-09,,,,20.6,,42.3,,7.9,,5.35,,2.6,0.03835815563797951,,40.0,0.18587389041934496,0.5271655953474136,0.2607642077339047,0.02619630649933674,forest,2,436.0,22.5796,1,178,62.127975391431754,40.71170529281476,,4.38,,0.03,0.0,0.0,0.0,0.0
2008-09,,,,14.3,,75.2,,12.4,,6.16,,11.4,0.08141385018825531,,50.0,0.3226456484032242,0.040914192429343944,0.3526170798898072,0.28382307927762473,shrub,1,3.0,1.1419603929190523,3,622,72.30968361169334,370.959068680511,,1.59,,0.33,0.0,0.0,0.0,0.0
2008-09,,,,12.7,,74.1,,6.5,,5.79,,5.1,0.04747452586889267,,31.0,0.35106111621263136,0.37088052239567393,0.15669319457198244,0.12136516681971227,forest,0,216.0,11.09945,46,1495,80.27969194580399,0.5703691482820384,,1.14,,0.02,0.0,0.0,0.0,0.0
2008-09,,,,13.5,,75.3,,7.3,,6.19,,13.4,0.14017869532108307,,62.0,0.14569941842669115,0.02953780226507499,0.8133608815426997,0.011401897765534241,shrub,13,72.0,0.770725,0,6,58.81130895410111,22.55826596924277,,1.24,,0.04,1.0,1.0,0.0,0.0
2008-09,,,,17.8,,43.1,,11.4,,7.53,,42.5,0.009936848655343056,,56.0,0.2806601367207428,0.4727578818487909,0.09593408835833078,0.15064789307213544,forest,1,41.0,9.872975,0,56,42.055735696819305,140.13128403781425,,6.32,,0.34,0.0,0.0,0.0,0.0
2008-09,,,,25.5,,33.5,,4.7,,8.58,,67.4,0.046063609421253204,,74.0,0.5147689011325375,0.28571064177124783,0.02055912661973268,0.178961330476482,grass,4,106.0,0.6149,9,547,137.49572334259167,33.496537651748454,,9.71,,0.46,0.0,0.0,0.0,0.0
2008-09,,,,10.8,,54.4,,5.9,,6.05,,7.6,0.09579449892044067,,55.0,0.10493827160493827,0.8230792776247322,0.0,0.0719824507703295,forest,2,312.0,26.3344,16,36,134.07574409433775,7.99289029187727,,2.14,,0.04,0.0,0.0,0.0,0.0
2008-09,,,,21.3,,31.5,,8.0,,6.12,,9.8,0.06912055611610413,,40.0,0.33800122436486074,0.6423324150596877,0.0019385776961534538,0.017727782879298114,forest,1,382.0,22.71765,0,61,58.04728142944393,49.68466144598787,,7.47,,0.04,1.0,0.0,0.0,0.0
2008-09,,,,20.4,,31.9,,6.8,,5.93,,5.3,0.06350716948509216,,36.0,0.4769156208550148,0.4646719722477298,0.0016069788797061523,0.0568054280175492,grass,5,430.0,9.0507,7,801,106.10307311043533,199.19977037780217,,6.6,,0.02,0.0,0.0,0.0,0.0
2008-09,,,,29.2,,21.0,,13.8,,6.16,,11.0,0.12352588772773743,,38.0,0.8511886542189573,0.04713804713804714,0.049357208448117536,0.05231609019487803,grass,4,175.0,0.875775,0,24,12.344982488565895,872.9405112332066,,18.15,,0.12,1.0,0.0,1.0,0.0
2008-09,,,,25.7,,30.5,,14.2,,6.08,,8.4,0.036024563014507294,,34.0,0.011376390164268953,0.498418528721559,0.47775737169676563,0.012447709417406416,forest,1,173.0,19.5967,0,415,41.85379257156783,293.9224036937814,,11.66,,0.04,0.0,0.0,0.0,0.0
2008-09,,,,22.8,,37.0,,4.3,,6.13,,10.2,0.05433356761932373,,36.0,0.046729925517804305,0.9082746658504234,0.039536781961024385,0.0054586266707479306,forest,3,418.0,28.623275,0,15,20.926811152439804,103.28302083101008,,5.54,,0.02,0.0,0.0,0.0,0.0
2008-09,,,,22.1,,44.8,,10.4,,6.02,,7.1,0.18122389912605286,,27.0,0.38613406795224975,0.060197938985817774,0.010203040506070809,0.5434649525558616,noveg,4,66.0,8.867808072133963,0,272,24.561661471339484,385.93695162104274,,5.29,,0.01,1.0,0.0,0.0,0.0
2008-09,,,,23.6,,33.6,,8.8,,6.06,,7.8,0.03711088001728058,,49.0,0.00890215284154678,0.6335322926232018,0.3431282522191613,0.014437302316090084,forest,11,595.0,16.226,0,237,37.96355238222742,6.355620742572473,,7.7,,0.11,0.0,0.0,0.0,0.0
2008-09,,,,28.9,,27.3,,8.7,,7.35,,39.2,0.03894146531820297,,39.0,0.011070298949086827,0.847847158453219,0.13371084583205795,0.007371696765636204,forest,1,52.0,13.721025,0,58,23.32283063382169,107.39348660184618,,13.82,,0.05,1.0,1.0,0.0,0.0
2008-09,,,,19.8,,59.8,,9.3,,6.26,,21.6,0.007983068004250526,,56.0,0.19730129578614428,0.6047087031935516,0.19207223752678299,0.005917763493521078,forest,2,289.0,26.1225,0,7,18.171000058610165,462.23971107856175,,2.9,,0.17,1.0,1.0,1.0,0.0
2008-09,,,,19.2,,49.2,,10.3,,9.93,,121.3,0.07975634932518005,,98.0,0.7177328843995511,0.09573002754820936,0.028925619834710745,0.1576114682175288,grass,0,67.0,0.899375,15,70,105.16150627575561,25.933645356008363,,6.72,,5.25,0.0,0.0,0.0,0.0
2008-09,,,,13.5,,75.8,,7.5,,6.55,,25.8,0.004619784187525511,,66.0,0.34866340169370474,0.07088562391592694,0.37996122844607694,0.20048974594429148,shrub,1,2.0,0.8600185651770322,0,25,51.47795475073161,48.59039344353801,,1.3,,0.51,1.0,1.0,0.0,0.0
2008-09,,,,14.1,,44.5,,9.3,,6.17,,11.8,0.06899397075176239,,39.0,0.3145852464034282,0.6632741556983981,0.014768901132537496,0.00737169676563619,forest,1,415.0,23.392325,0,33,21.16056582849381,549.1805921902596,,3.99,,0.03,1.0,0.0,0.0,0.0
2008-09,,,,12.5,,44.1,,10.5,,7.99,,52.6,0.006873077247291803,,77.0,0.23898071625344353,0.5751709009284767,0.1648556269768391,0.020992755841240718,forest,3,79.0,2.04195,0,34,73.66427613558905,8.311975570170638,,5.22,,2.15,1.0,0.0,0.0,0.0
2008-09,,,,14.5,,47.9,,13.0,,6.7,,28.1,0.01396543625742197,,79.0,0.2865013774104683,0.06866646260585654,0.21207019691868176,0.43276196306499337,noveg,1,0.0,1.2658107319470466,0,37,34.780946547716766,117.79944675006487,,4.57,,1.66,,,0.0,0.0
2008-09,,,,16.3,,33.7,,5.6,,6.16,,11.9,0.07769560068845749,,52.0,0.5251760024487298,0.428094072033466,0.0,0.04672992551780425,grass,3,381.0,4.617475,4,89,98.1400066685365,56.52448461151609,,5.3,,0.21,1.0,1.0,0.0,0.0
2008-09,,,,21.7,,25.6,,10.0,,6.13,,9.8,0.0462123341858387,,40.0,0.16620752984389348,0.7991531476379962,0.0,0.034639322518110416,forest,3,619.0,6.3491,0,177,81.33783515259248,153.25750407424115,,10.14,,0.05,1.0,0.0,0.0,0.0
2008-09,,,,26.3,,14.5,,4.3,,7.29,,38.1,0.08328559994697571,,90.0,0.35106111621263136,0.3640189776553413,0.0,0.28491990613202733,forest,1,258.0,3.94985,98,767,238.79127066391055,120.65638296017676,,16.16,,3.32,0.0,0.0,0.0,0.0
2008-09,,,,26.5,,21.7,,11.2,,6.17,,12.1,0.044661086052656174,,62.0,0.18327211509029692,0.13184879093970003,0.0,0.684879093970003,noveg,0,73.0,3.145025,50,2638,343.1435462883045,0.15369852959425004,,14.46,,1.67,0.0,0.0,0.0,0.0
2008-09,,,,24.2,,46.9,,7.0,,6.19,,16.7,0.13320836424827576,,31.0,0.39860728497092135,0.4099836751351903,0.13258851137639016,0.058820528517498194,forest,2,129.0,3.425325,0,0,63.746499190073855,127.5064777440187,,4.7,,0.01,,,1.0,0.0
2008-09,,,,24.4,,33.1,,9.9,,6.18,,12.8,0.02407042495906353,,38.0,0.3836598306295276,0.34228650137741046,0.2336751351902867,0.04037853280277526,grass,1,462.0,15.566825,13,198,61.72535644068463,108.15567471938003,,8.6,,0.04,0.0,0.0,0.0,0.0
2008-09,,,,26.4,,13.8,,9.7,,6.16,,19.0,0.007074826397001743,,54.0,0.09570451994694419,0.8005305581063157,0.05866748290990715,0.04509743903683299,forest,3,19.0,8.207225,11,90,34.37941106499449,633.0205503593755,,17.69,,0.53,0.0,0.0,0.0,0.0
2008-09,,,,19.3,,55.9,,14.5,,6.2,,15.3,0.021848775446414948,,43.0,0.20528517498214469,0.569304152637486,0.1976073870013264,0.027803285379042864,forest,2,215.0,22.14525,11,172,78.31174153569057,121.4438887033324,,4.04,,0.12,0.0,0.0,0.0,0.0
2008-09,,,,22.1,,35.6,,7.8,,6.92,,31.5,0.018083442002534866,,65.0,0.37572696663605754,0.6224109784715846,0.0,0.0018620548923579117,forest,13,278.0,7.6918,0,95,46.204180800057316,118.84668492158927,,7.46,,0.71,0.0,0.0,0.0,0.0
2008-09,,,,20.5,,37.0,,13.5,,7.3,,38.2,0.0677470788359642,,88.0,0.5205336190184675,0.3715692276298337,2.5507601265177022e-05,0.10787164575043363,grass,0,176.0,1.161925,18,767,135.21404627268015,18.50760518465582,,9.08,,6.18,0.0,0.0,0.0,0.0
2008-09,,,,9.8,,76.4,,5.3,,8.62,,68.8,0.00588215934112668,,53.0,0.43421589633710844,0.5278287929803082,0.029639832670135702,0.008315478012447697,forest,4,934.0,24.1782,1,15,29.5031437596325,132.23558788540032,,1.34,,0.06,1.0,0.0,0.0,0.0
2008-09,,,,14.5,,62.0,,8.4,,7.75,,47.2,0.001796508557163179,,78.0,0.6614631160085706,0.15156616671768186,0.1690898887868585,0.0178808284868891,grass,1,56.0,1.45435,0,71,22.485467567099445,73.88477296089839,,2.67,,1.11,0.0,0.0,0.0,0.0
2008-09,,,,20.7,,47.4,,8.7,,7.66,,45.3,0.003684460651129484,,54.0,0.45763187429854096,0.21209570451994694,0.008315478012447709,0.3219569431690643,grass,0,45.0,3.97705,11,61,50.590820812936315,11.114959090315631,,5.46,,0.24,0.0,0.0,0.0,0.0
2008-09,,,,19.4,,49.4,,8.8,,6.22,,21.1,0.009925998747348785,,61.0,0.5513723089480665,0.24966840118355269,0.001147842056932966,0.1978114478114478,grass,2,442.0,5.0583,35,324,143.41361274717121,64.74498005463848,,3.98,,0.24,0.0,0.0,0.0,0.0
2008-09,,,,20.3,,24.8,,9.9,,7.87,,49.7,0.07148824632167816,,85.0,0.30323436384042446,0.016477910417304356,0.6801856953372105,0.00010203040506062688,shrub,24,152.0,1.441875,0,17,26.57746546556755,62.50758021494391,,12.66,,4.46,1.0,1.0,1.0,0.0
2008-09,,,,24.0,,20.0,,13.8,,10.0,,139.1,0.0693405419588089,,97.0,0.0,0.007014590347923681,0.9929854096520763,0.0,shrub,211,55.0,3.514025,0,0,1.1173342605231427,2734.2151747476314,,25.45,,18.45,1.0,1.0,1.0,1.0
2008-09,,,,19.3,,66.4,,17.3,,6.17,,18.8,0.019308600574731827,,52.0,0.14006223854708702,0.6529690847872666,0.17801754922967045,0.028951127435976,forest,31,436.0,11.7305,4,251,101.56519048893117,91.17384700314506,,3.16,,0.2,0.0,0.0,0.0,0.0
2008-09,,,,31.9,,15.4,,18.8,,9.97,,124.3,0.07149771600961685,,80.0,0.04037853280277523,0.00030609121518212427,0.9593153759820426,0.0,shrub,84,72.0,3.52515,0,2,0.0,4071.952592069743,,47.98,,25.73,1.0,1.0,1.0,1.0
2008-09,,,,29.7,,15.5,,18.5,,8.43,,63.6,0.0796503871679306,,87.0,0.04616875828997041,0.0,0.9537802265074993,5.101520253036895e-05,shrub,74,164.0,1.55525,0,36,17.82039020735361,216.6625611765782,,37.14,,27.23,1.0,1.0,1.0,1.0
2008-09,,,,29.6,,15.4,,18.5,,7.94,,51.3,0.07287988811731339,,86.0,0.0,0.03425670849913274,0.96541169268442,0.00033159881644728717,shrub,144,163.0,1.40795,0,25,12.211452632488799,1749.980535828973,,35.07,,23.93,1.0,1.0,1.0,1.0
2008-09,,,,32.0,,14.8,,19.0,,9.09,,83.8,0.05190993845462799,,81.0,0.9174829099071523,0.0013263952657892053,0.05591266197326803,0.025278032853790454,grass,4,109.0,0.738275,12,54,58.37993629843956,9.33576853994027,,45.39,,27.41,0.0,0.0,1.0,0.0
2008-09,,,,33.3,,17.2,,17.9,,9.94,,122.1,0.040678005665540695,,95.0,0.6355218855218855,0.009514335271911029,0.35399449035812675,0.0009692888480767325,grass,2,83.0,2.7076,0,9,28.939967457568283,41.31709605913386,,45.64,,35.34,,,1.0,1.0
2008-09,,,,30.0,,24.4,,13.0,,6.82,,29.9,0.06873513013124466,,63.0,0.17355371900826447,0.3239465360677482,0.48650647893072135,0.01599326599326606,shrub,7,120.0,1.1128,0,4,63.63962293821443,407.1706159318731,,17.62,,0.8,,,1.0,1.0
2008-09,,,,29.8,,24.0,,13.8,,6.81,,29.8,0.06360295414924622,,52.0,0.10205591266197327,0.1596265687174778,0.7151056014692379,0.0232119171513111,shrub,1,86.0,0.555075,0,0,46.64590454369845,31.963741033801366,,18.45,,0.51,,,1.0,0.0
2008-09,,,,21.2,,59.7,,18.5,,6.3,,21.0,0.01936304196715355,,52.0,0.10447913478216508,0.619452096724824,0.2566574839302112,0.01941128456279967,forest,55,273.0,17.871925,0,315,51.07978525025089,66.94662268403518,,4.55,,0.36,0.0,0.0,0.0,0.0
2008-09,,,,26.8,,31.1,,18.9,,6.59,,26.3,0.05663759261369705,,76.0,0.49405672890521374,0.4920416284052648,0.0,0.013901642689521432,grass,6,261.0,5.113375,0,29,38.981511885015784,93.79468713559095,,15.74,,7.5,0.0,0.0,0.0,0.0
2008-09,,,,31.3,,23.5,,14.0,,9.53,,101.2,0.03726428747177124,,91.0,0.6545505560657076,0.08312927252321192,0.054815835118865425,0.20750433629221512,grass,0,84.0,0.878425,10,96,66.44221569026112,28.015123585975196,,27.69,,11.39,0.0,0.0,0.0,0.0
2008-09,,,,19.8,,63.1,,20.4,,6.75,,27.7,0.0007891833665780723,,81.0,0.09190388735843281,0.06830935618814407,0.16309560248954189,0.6766911539638812,noveg,0,18.0,0.745206658240783,0,41,49.44097439970539,10.859494037274697,,4.51,,,0.0,0.0,0.0,0.0
2008-09,,,,21.9,,41.9,,15.0,,7.15,,35.5,0.014528036117553711,,66.0,0.09537292113049689,0.8585858585858586,0.04155188246097337,0.004489337822671177,forest,36,416.0,15.46685,0,83,45.19985803162483,546.0957415000323,,8.4,,1.68,0.0,0.0,0.0,0.0
2008-09,,,,21.4,,44.9,,24.0,,8.22,,57.9,0.0006613161531277001,,71.0,0.7606366697275788,0.1488623609835731,0.06693194571982451,0.02356902356902356,grass,2,22.0,1.627975,1,80,22.349674074859493,40.74791854685607,,12.66,,7.16,1.0,1.0,1.0,0.0
2008-09,,,,21.7,,48.5,,11.3,,8.31,,60.4,0.015239864587783813,,76.0,0.5326752372206918,0.34930109172533413,0.003392510968268544,0.11463116008570555,grass,2,107.0,0.801925,10,589,90.41832568338594,96.2956782184723,,6.59,,2.52,0.0,0.0,0.0,0.0
2008-09,,,,24.0,,38.0,,8.9,,9.64,,106.2,0.029919398948550224,,90.0,0.596673808795021,0.315988164473013,0.012626262626262626,0.07471176410570343,grass,6,91.0,1.126575,7,174,89.66032788730799,60.39166303237266,,10.65,,5.06,,,0.0,0.0
2008-09,,,,20.6,,49.3,,10.9,,6.19,,18.3,0.029917651787400246,,42.0,0.03591470258136925,0.734006734006734,0.22263034384246505,0.007448219569431647,forest,5,366.0,33.274175,0,25,15.968572745380309,53.14764690616046,,4.52,,0.11,0.0,0.0,0.0,0.0
2008-09,,,,20.6,,48.0,,6.7,,6.71,,28.4,0.002003433182835579,,45.0,0.03193551678400163,0.6927609427609428,0.26502397714518927,0.01027956330986629,forest,7,404.0,32.075275,0,7,15.304676836747031,1232.4111989116768,,4.28,,0.04,1.0,1.0,1.0,0.0
2008-09,,,,17.2,,79.0,,2.1,,8.52,,65.9,0.029906470328569412,,77.0,0.5038771553923069,0.3750127538006326,0.003979185797367615,0.11713090500969287,grass,0,108.0,0.79145,10,586,92.5966928382457,70.16515439095899,,1.36,,0.31,0.0,0.0,0.0,0.0
2008-09,,,,13.9,,40.2,,12.5,,8.98,,80.4,0.0354863703250885,,87.0,0.3817722681359045,0.3771298847056423,0.009565350474441384,0.23153249668401185,grass,3,107.0,0.79805,42,591,182.90253185075895,85.27575713882868,,7.66,,4.05,1.0,0.0,0.0,0.0
2008-09,,,,22.2,,30.0,,6.6,,9.4,,95.9,0.02599792741239071,,94.0,0.3768493010917253,0.44485256606468726,0.002040608101214162,0.17625752474237324,forest,2,113.0,1.6608,98,189,127.54727990511195,17.927286339724475,,11.65,,4.31,0.0,0.0,0.0,0.0
